"","Country","Region","construction_period_start","construction_period_end","steel","copper","aluminum","unspecified_metal","metal_based","wood","paper_cardboard","straw","biomass_based","concrete","cement","aggregates","brick","mortar_plaster","mineral_fill","plaster_board_gypsum","Adobe","Asphalt","Bitumen","tural_stone","cement_asbestos","Clay","siding_unspecified","construction_mineral","Ceramics","Glass","Plastics","Polystyrene","PVC","Lineoleum","Carpet","Heraklith","Mineral_wool","insulation_unspecified","other_unspecified_material","other_minerals","Agregate","TotalMSI","building_description","no_floors","Occupation","building_type","measurement_type","urban_rural","floor_area_type","Authors","publication_year","publication_title","publication_outlet","copyright","DOI","URL","comment_scope","comment_conversion","comment_aggregation","comment_primary","comment_secondary","data_entry","global_region","climate_classification","equator_distance","heating_degree_days_0","heating_degree_days_1","cooling_degree_days_0","cooling_degree_days_1","country_land_area","population_0","Notes..population_0","population_1","urbanization_0","urbanization_1","gdp_0","gdp_1","hdi_0","hdi_1","cluster_id"
"106","Gre0da","0",0,0,36,NA,NA,NA,36,90,NA,NA,90,345,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,516,"Timber Structure (Timber walls + siding; Timber floor; Concrete footing foundation;  Timber + sheet steel roof)","1,2","residential","SFH","NULL","0","0","Symmes, Robert; Telesford, John; Fishman, Tomer; Su-yin, Tan; De Kroon, Kristen; Singh, Simron",0,"GIS-based material stock a0lysis · A case study of buildings in Gre0da and material lost due to extreme weather","In preparation","Author permission","0","0","NULL","NULL","NULL","NULL","Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data not available for this country, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data for this country not available in https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","SIDS","Af",1348,0,0,0,0,344,0,"Data not available for this country",0,0,0.36,0,0,"NULL","NULL",3
"107","Gre0da","0",0,0,35,NA,NA,NA,35,90,NA,NA,90,1125,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1284,1409,"Concrete/Timber Mix Structure (Concrete block walls, concrete slab floor, concrete slab foundation; Timber + sheet steel roof)","1,2","residential","SFH","NULL","0","0","Symmes, Robert; Telesford, John; Fishman, Tomer; Su-yin, Tan; De Kroon, Kristen; Singh, Simron",0,"GIS-based material stock a0lysis · A case study of buildings in Gre0da and material lost due to extreme weather","In preparation","Author permission","0","0","NULL","NULL","NULL","NULL","Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data not available for this country, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2015, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data for this country not available in https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","SIDS","Af",1348,0,0,0,0,344,0,"Data not available for this country",0,0,0.36,0,0,"NULL","NULL",5
"108","India","0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017,NA,NA,1013,149,196,NA,NA,NA,NA,NA,NA,NA,NA,2375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,2179,2399,"multi storey","3","residential","MFH","NULL","0","0","Mastrucci, Alessio; Rao, 0rasimha D.",2017,"Decent housing in the developing world: Reducing life-cycle energy requirements","Energy and Buildings","Copyright Elsevier","10.1016/j.enbuild.2017.07.072","https://doi.org/10.1016/j.enbuild.2017.07.072","NULL","NULL","Unclear what the color brown in Fig. 3 signifies. Included as ""other""","Reference floor surface: 640m2. Author suggests that values may be on the high side. Wait for new paper.","Heating Degree Days: No data after 2013, HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data after 2013, CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2015, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: No data after 2016, GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","South_and_Southeast_Asia","Aw,Cwa",2447,0,417.6475,0,2904.8125,2973193,0,"No data after 2016",1268155,0.328,0.349,0,5961,"NULL","NULL",6
"109","Italy","Turin",1965,2004,52.60229133,0.081833061,0.047463175,NA,52.731587566,1.571194763,NA,NA,1.571194763,1200.327332,NA,NA,63.01145663,90.18003273,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353.51882136,30.52373159,1.47299509,3.436988543,NA,NA,NA,NA,NA,2.63502455,NA,8.183306056,46.252045829,1353.51882136,1454.073649518,"Residential (6110 m^2)","10","residential","0","NULL","urban","net","Blengini, Gian Andrea",2009,"Life cycle of buildings, demolition and recycling potential: A case study in Turin, Italy","Building and Environment","Copyright Elsevier","10.1016/j.buildenv.2008.03.007","https://doi.org/10.1016/j.buildenv.2008.03.007","NULL","Converted to net area","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1965, Urban pop. in 2005, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Cfa",5013,2782.605,2870.8325,313.15,397.0125,294140,51987,"0",57709,0.618,0.677,9320,32380,"NULL","NULL",5
"110","Japan","0",0,1949,1,NA,2,NA,3,73,NA,NA,73,5,NA,78,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,52,5,NA,NA,NA,NA,NA,NA,NA,NA,32,89,NA,251,"Traditio0l wooden house","0","residential","SFH","NULL","0","0","Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock a0lysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Pre-1949, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Pre-1949, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre 1949, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","East_Asia","Cfa",3969,0,2017.3125,0,653.5125,364485,0,"Pre-1949",81971,0,0.534,0,2363,"NULL","NULL",3
"111","Japan","0",1950,1958,4,NA,2,NA,6,73,NA,NA,73,113,NA,78,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,52,5,NA,NA,NA,NA,NA,NA,NA,NA,32,89,NA,362,"Traditio0l wooden house","0","residential","SFH","NULL","0","0","Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock a0lysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1960, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","East_Asia","Cfa",3969,2026.32495,2061.6001,662.1275,600.902525,364485,83805,"0",92389,0.534,0.633,2519,4324,"NULL","NULL",3
"112","Japan","0",1959,1970,4,NA,2,NA,6,81,NA,NA,81,113,NA,78,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,52,5,NA,NA,NA,NA,NA,NA,NA,NA,32,89,NA,370,"Traditio0l wooden house","0","residential","SFH","NULL","0","0","Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock a0lysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","East_Asia","Cfa",3969,1938.385,2321.267575,631.95,594.342525,364485,93297,"0",104345,0.633,0.719,4652,12904,"NULL","NULL",3
"113","Japan","0",1971,1980,6,NA,2,NA,8,81,NA,NA,81,185,NA,78,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,52,5,NA,NA,NA,NA,NA,NA,NA,NA,32,89,NA,444,"Traditio0l wooden house","0","residential","SFH","NULL","0","0","Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock a0lysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","East_Asia","Cfa",3969,2254.76,2262.117425,566.042475,552.414975,364485,105697,"0",116807,0.719,0.762,13521,20408,"NULL","NULL",3
"114","Japan","0",1981,1999,6,NA,2,NA,8,88,NA,NA,88,185,NA,78,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,52,5,NA,NA,NA,NA,NA,NA,NA,NA,32,89,NA,451,"Traditio0l wooden house","0","residential","SFH","NULL","0","0","Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock a0lysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","East_Asia","Cfa",3969,2342.495125,2095.719975,565.3675,693.5525,364485,117648,"0",126689,0.762,0.786,19954,31980,"NULL","NULL",3
"115","Japan","0",2000,2009,7,NA,2,NA,9,88,NA,NA,88,220,NA,78,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,52,5,NA,NA,NA,NA,NA,NA,NA,NA,32,89,NA,487,"Traditio0l wooden house","0","residential","SFH","NULL","0","0","Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock a0lysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","East_Asia","Cfa",3969,2128.63745,2049.542475,681.282475,598.984975,364485,126933,"0",127654,0.786,0.908,33294,33798,"NULL","NULL",3
"116","Japan","0",1974,1980,4,NA,1,NA,5,49,NA,NA,49,312,NA,46,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,32,34,NA,473,"2x4 Wooden house","0","residential","SFH","NULL","0","0","Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock a0lysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1975, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","East_Asia","Cfa",3969,2267.4026,2262.117425,570.125,552.414975,364485,110162,"0",116807,0.757,0.762,15101,20408,"NULL","NULL",3
"117","Japan","0",1981,1999,4,NA,1,NA,5,52,NA,NA,52,312,NA,46,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,32,34,NA,476,"2x4 Wooden house","0","residential","SFH","NULL","0","0","Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock a0lysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","East_Asia","Cfa",3969,2342.495125,2095.719975,565.3675,693.5525,364485,117648,"0",126689,0.762,0.786,19954,31980,"NULL","NULL",3
"118","Japan","0",2000,2009,4,NA,1,NA,5,52,NA,NA,52,367,NA,46,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,440,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,32,34,440,531,"2x4 Wooden house","0","residential","SFH","NULL","0","0","Tanikawa, Hiroki; Hashimoto, Seiji",2009,"Urban stock over time: spatial material stock a0lysis using 4d-GIS","Building Research & Information","Copyright Taylor & Francis","10.1080/09613210903169394","https://doi.org/10.1080/09613210903169394","NULL","NULL","NULL","NULL","Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","East_Asia","Cfa",3969,2128.63745,2049.542475,681.282475,598.984975,364485,126933,"0",127654,0.786,0.908,33294,33798,"NULL","NULL",3
"119","Japan","0",1945,2010,7,NA,2,NA,9,88,NA,NA,88,221,NA,78,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,52,5,NA,NA,NA,NA,NA,NA,NA,NA,32,89,NA,488,"timber construction","0","residential","SFH","NULL","0","0","Tanikawa, Hiroki; Ma0gi, Shunsuke; Lwin, Cherry Myo",2014,"Estimates of Lost Material Stock of Buildings and Roads Due to the Great East Japan Earthquake and Tsu0mi","Jour0l of Industrial Ecology","Copyright Wiley","10.1111/jiec.12126","https://doi.org/10.1111/jiec.12126","NULL","NULL","NULL","NULL","Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","East_Asia","Cfa",3969,1899.3225,2139.56495,695.4325,743.169975,364485,76224,"0",127529,0.534,0.908,1776,35477,"NULL","NULL",3
"120","Luxembourg","Esch-sur-Alzette",1949,1969,NA,NA,NA,40.75268817,40.75268817,42.79032258,NA,NA,42.79032258,921.0107527,NA,342.3225806,678.5322581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941.8655914,NA,4.075268817,NA,NA,NA,NA,NA,NA,NA,NA,10.18817204,14.263440857,1941.8655914,2039.672043007,"SFH","0","residential","SFH","NULL","urban","gross","Mastrucci, Alessio; Marvuglia, Antonino; Popovici, Emil; Leopold, Ulrich; Benetto, Enrico",2017,"Geospatial characterization of building material stocks for the life cycle assessment of end-of-life sce0rios at the urban scale","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2016.07.003","https://doi.org/10.1016/j.resconrec.2016.07.003","NULL","NULL","NULL","NULL","Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 1950, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Cfb",5505,0,0,0,0,2586,296,"Population in 1950",338,0.672,0.744,13340,23369,"NULL","NULL",6
"121","Luxembourg","Esch-sur-Alzette",1969,1995,NA,NA,NA,38.75968992,38.75968992,29.06976744,NA,NA,29.06976744,910.8527132,NA,300.3875969,645.3488372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856.5891473,NA,3.875968992,NA,NA,NA,NA,NA,NA,NA,NA,9.689922481,13.565891473,1856.5891473,1937.984496133,"SFH","0","residential","SFH","NULL","urban","gross","Mastrucci, Alessio; Marvuglia, Antonino; Popovici, Emil; Leopold, Ulrich; Benetto, Enrico",2017,"Geospatial characterization of building material stocks for the life cycle assessment of end-of-life sce0rios at the urban scale","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2016.07.003","https://doi.org/10.1016/j.resconrec.2016.07.003","NULL","NULL","NULL","NULL","Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1995, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Cfb",5505,0,0,0,0,2586,338,"0",410,0.744,0.829,23369,44149,"NULL","NULL",6
"122","Luxembourg","Esch-sur-Alzette",1994,0,NA,NA,NA,34.68686869,34.68686869,24.48484848,NA,NA,24.48484848,873.2929293,NA,277.4949495,820.2424242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971.030303,NA,4.080808081,NA,NA,NA,NA,NA,NA,NA,NA,6.121212121,10.202020202,1971.030303,2040.404040372,"SFH","0","residential","SFH","NULL","urban","gross","Mastrucci, Alessio; Marvuglia, Antonino; Popovici, Emil; Leopold, Ulrich; Benetto, Enrico",2017,"Geospatial characterization of building material stocks for the life cycle assessment of end-of-life sce0rios at the urban scale","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2016.07.003","https://doi.org/10.1016/j.resconrec.2016.07.003","NULL","NULL","NULL","NULL","Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Cfb",5505,0,0,0,0,2586,404,"0",584,0.829,0.915,44298,69057,"NULL","NULL",6
"123","Luxembourg","Esch-sur-Alzette",1949,1969,NA,NA,NA,37.33333333,37.33333333,39.2,NA,NA,39.2,843.7333333,NA,313.6,621.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1778.9333333,NA,3.733333333,NA,NA,NA,NA,NA,NA,NA,NA,9.333333333,13.066666666,1778.9333333,1868.533333296,"MFH","0","residential","MFH","NULL","urban","gross","Mastrucci, Alessio; Marvuglia, Antonino; Popovici, Emil; Leopold, Ulrich; Benetto, Enrico",2017,"Geospatial characterization of building material stocks for the life cycle assessment of end-of-life sce0rios at the urban scale","Resources, Conservation and Recycling","Copyright Elsevier","10.1016/j.resconrec.2016.07.003","https://doi.org/10.1016/j.resconrec.2016.07.003","NULL","NULL","NULL","NULL","Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 1950, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.","Heeren and Fishman","Europe","Cfb",5505,0,0,0,0,2586,296,"Population in 1950",338,0.672,0.744,13340,23369,"NULL","NULL",6
